in s,C1 in V
-1.1865444E+00,-3.143921E-03
-1.1865260E+00,-2.686157E-03
-1.1865077E+00,-4.822388E-03
-1.1864894E+00,-5.127563E-03
-1.1864711E+00,-2.380981E-03
-1.1864528E+00,-2.686157E-03
-1.1864345E+00,-4.059448E-03
-1.1864162E+00,-3.296509E-03
-1.1863979E+00,-3.449097E-03
-1.1863795E+00,-5.432739E-03
-1.1863612E+00,-6.806030E-03
-1.1863429E+00,-4.822388E-03
-1.1863246E+00,-3.754272E-03
-1.1863063E+00,-5.737915E-03
-1.1862880E+00,-6.500854E-03
-1.1862697E+00,-5.127563E-03
-1.1862514E+00,-4.364624E-03
-1.1862330E+00,-5.432739E-03
-1.1862147E+00,-4.822388E-03
-1.1861964E+00,-3.143921E-03
-1.1861781E+00,-3.296509E-03
-1.1861598E+00,-5.127563E-03
-1.1861415E+00,-5.432739E-03
-1.1861232E+00,-3.601685E-03
-1.1861049E+00,-5.127563E-03
-1.1860866E+00,-6.653442E-03
-1.1860682E+00,-5.432739E-03
-1.1860499E+00,-4.059448E-03
-1.1860316E+00,-6.043091E-03
-1.1860133E+00,-7.416382E-03
-1.1859950E+00,-5.890503E-03
-1.1859767E+00,-5.890503E-03
-1.1859584E+00,-7.416382E-03
-1.1859401E+00,-6.653442E-03
-1.1859217E+00,-4.517212E-03
-1.1859034E+00,-4.364624E-03
-1.1858851E+00,-7.111206E-03
-1.1858668E+00,-5.585327E-03
-1.1858485E+00,-3.143921E-03
-1.1858302E+00,-5.585327E-03
-1.1858119E+00,-4.974976E-03
-1.1857936E+00,-3.449097E-03
-1.1857752E+00,-3.754272E-03
-1.1857569E+00,-5.432739E-03
-1.1857386E+00,-6.195679E-03
-1.1857203E+00,-3.449097E-03
-1.1857020E+00,-3.143921E-03
-1.1856837E+00,-5.432739E-03
-1.1856654E+00,-5.890503E-03
-1.1856471E+00,-3.754272E-03
-1.1856288E+00,-5.127563E-03
-1.1856104E+00,-5.890503E-03
-1.1855921E+00,-3.754272E-03
-1.1855738E+00,-1.160278E-03
-1.1855555E+00,-2.533569E-03
-1.1855372E+00,-4.517212E-03
-1.1855189E+00,-3.296509E-03
-1.1855006E+00,-4.517212E-03
-1.1854823E+00,-6.958618E-03
-1.1854639E+00,-6.806030E-03
-1.1854456E+00,-4.822388E-03
-1.1854273E+00,-4.517212E-03
-1.1854090E+00,-7.416382E-03
-1.1853907E+00,-7.263794E-03
-1.1853724E+00,-5.280151E-03
-1.1853541E+00,-5.737915E-03
-1.1853358E+00,-6.195679E-03
-1.1853174E+00,-4.974976E-03
-1.1852991E+00,-4.059448E-03
-1.1852808E+00,-6.348267E-03
-1.1852625E+00,-6.806030E-03
-1.1852442E+00,-3.906860E-03
-1.1852259E+00,-3.906860E-03
-1.1852076E+00,-6.806030E-03
-1.1851893E+00,-6.958618E-03
-1.1851710E+00,-6.043091E-03
-1.1851526E+00,-5.585327E-03
-1.1851343E+00,-7.263794E-03
-1.1851160E+00,-6.348267E-03
-1.1850977E+00,-3.754272E-03
-1.1850794E+00,-5.432739E-03
-1.1850611E+00,-8.331909E-03
-1.1850428E+00,-6.958618E-03
-1.1850245E+00,-4.517212E-03
-1.1850061E+00,-5.890503E-03
-1.1849878E+00,-7.721558E-03
-1.1849695E+00,-4.059448E-03
-1.1849512E+00,-3.906860E-03
-1.1849329E+00,-6.653442E-03
-1.1849146E+00,-7.416382E-03
-1.1848963E+00,-5.127563E-03
-1.1848780E+00,-5.890503E-03
-1.1848596E+00,-8.484497E-03
-1.1848413E+00,-8.179321E-03
-1.1848230E+00,-7.416382E-03
-1.1848047E+00,-8.789673E-03
-1.1847864E+00,-9.552612E-03
-1.1847681E+00,-6.958618E-03
-1.1847498E+00,-5.280151E-03
-1.1847315E+00,-7.111206E-03
-1.1847132E+00,-6.806030E-03
-1.1846948E+00,-6.653442E-03
-1.1846765E+00,-5.280151E-03
-1.1846582E+00,-7.568970E-03
-1.1846399E+00,-8.179321E-03
-1.1846216E+00,-5.280151E-03
-1.1846033E+00,-7.263794E-03
-1.1845850E+00,-8.026733E-03
-1.1845667E+00,-7.721558E-03
-1.1845483E+00,-4.974976E-03
-1.1845300E+00,-5.890503E-03
-1.1845117E+00,-9.094849E-03
-1.1844934E+00,-6.806030E-03
-1.1844751E+00,-5.585327E-03
-1.1844568E+00,-9.094849E-03
-1.1844385E+00,-1.001038E-02
-1.1844202E+00,-7.111206E-03
-1.1844018E+00,-8.484497E-03
-1.1843835E+00,-9.857788E-03
-1.1843652E+00,-1.001038E-02
-1.1843469E+00,-8.026733E-03
-1.1843286E+00,-8.484497E-03
-1.1843103E+00,-9.400024E-03
-1.1842920E+00,-7.721558E-03
-1.1842737E+00,-6.043091E-03
-1.1842554E+00,-7.874146E-03
-1.1842370E+00,-1.001038E-02
-1.1842187E+00,-7.874146E-03
-1.1842004E+00,-6.043091E-03
-1.1841821E+00,-8.484497E-03
-1.1841638E+00,-9.705200E-03
-1.1841455E+00,-7.568970E-03
-1.1841272E+00,-7.874146E-03
-1.1841089E+00,-1.046814E-02
-1.1840905E+00,-9.400024E-03
-1.1840722E+00,-6.653442E-03
-1.1840539E+00,-7.874146E-03
-1.1840356E+00,-9.705200E-03
-1.1840173E+00,-7.721558E-03
-1.1839990E+00,-6.348267E-03
-1.1839807E+00,-7.111206E-03
-1.1839624E+00,-7.874146E-03
-1.1839440E+00,-7.568970E-03
-1.1839257E+00,-5.890503E-03
-1.1839074E+00,-8.331909E-03
-1.1838891E+00,-8.484497E-03
-1.1838708E+00,-6.500854E-03
-1.1838525E+00,-7.874146E-03
-1.1838342E+00,-9.552612E-03
-1.1838159E+00,-7.874146E-03
-1.1837976E+00,-5.890503E-03
-1.1837792E+00,-7.263794E-03
-1.1837609E+00,-9.552612E-03
-1.1837426E+00,-7.416382E-03
-1.1837243E+00,-6.958618E-03
-1.1837060E+00,-7.721558E-03
-1.1836877E+00,-9.857788E-03
-1.1836694E+00,-8.179321E-03
-1.1836511E+00,-6.653442E-03
-1.1836327E+00,-8.026733E-03
-1.1836144E+00,-8.789673E-03
-1.1835961E+00,-6.195679E-03
-1.1835778E+00,-4.974976E-03
-1.1835595E+00,-5.890503E-03
-1.1835412E+00,-4.974976E-03
-1.1835229E+00,-3.449097E-03
-1.1835046E+00,-5.585327E-03
-1.1834862E+00,-8.179321E-03
-1.1834679E+00,-6.348267E-03
-1.1834496E+00,-4.822388E-03
-1.1834313E+00,-5.890503E-03
-1.1834130E+00,-8.026733E-03
-1.1833947E+00,-5.737915E-03
-1.1833764E+00,-5.890503E-03
-1.1833581E+00,-9.857788E-03
-1.1833398E+00,-9.247437E-03
-1.1833214E+00,-6.500854E-03
-1.1833031E+00,-6.195679E-03
-1.1832848E+00,-8.331909E-03
-1.1832665E+00,-7.416382E-03
-1.1832482E+00,-4.974976E-03
-1.1832299E+00,-5.585327E-03
-1.1832116E+00,-6.348267E-03
-1.1831933E+00,-4.974976E-03
-1.1831749E+00,-3.601685E-03
-1.1831566E+00,-5.737915E-03
-1.1831383E+00,-7.111206E-03
-1.1831200E+00,-5.127563E-03
-1.1831017E+00,-4.517212E-03
-1.1830834E+00,-5.585327E-03
-1.1830651E+00,-6.958618E-03
-1.1830468E+00,-4.822388E-03
-1.1830284E+00,-4.974976E-03
-1.1830101E+00,-7.111206E-03
-1.1829918E+00,-6.348267E-03
-1.1829735E+00,-4.974976E-03
-1.1829552E+00,-5.585327E-03
-1.1829369E+00,-6.806030E-03
-1.1829186E+00,-5.890503E-03
-1.1829003E+00,-2.991333E-03
-1.1828820E+00,-5.432739E-03
-1.1828636E+00,-5.737915E-03
-1.1828453E+00,-4.059448E-03
-1.1828270E+00,-4.822388E-03
-1.1828087E+00,-7.721558E-03
-1.1827904E+00,-8.484497E-03
-1.1827721E+00,-5.890503E-03
-1.1827538E+00,-7.263794E-03
-1.1827355E+00,-9.552612E-03
-1.1827171E+00,-8.179321E-03
-1.1826988E+00,-7.263794E-03
-1.1826805E+00,-6.653442E-03
-1.1826622E+00,-8.789673E-03
-1.1826439E+00,-8.026733E-03
-1.1826256E+00,-6.806030E-03
-1.1826073E+00,-6.653442E-03
-1.1825890E+00,-7.721558E-03
-1.1825706E+00,-5.127563E-03
-1.1825523E+00,-4.822388E-03
-1.1825340E+00,-8.331909E-03
-1.1825157E+00,-6.958618E-03
-1.1824974E+00,-4.364624E-03
-1.1824791E+00,-4.669800E-03
-1.1824608E+00,-6.348267E-03
-1.1824425E+00,-3.754272E-03
-1.1824242E+00,-2.228394E-03
-1.1824058E+00,-4.059448E-03
-1.1823875E+00,-6.195679E-03
-1.1823692E+00,-4.059448E-03
-1.1823509E+00,-1.618042E-03
-1.1823326E+00,-3.296509E-03
-1.1823143E+00,-3.296509E-03
-1.1822960E+00,-1.923218E-03
-1.1822777E+00,-2.838745E-03
-1.1822593E+00,-5.127563E-03
-1.1822410E+00,-3.754272E-03
-1.1822227E+00,-2.991333E-03
-1.1822044E+00,-4.059448E-03
-1.1821861E+00,-5.890503E-03
-1.1821678E+00,-4.822388E-03
-1.1821495E+00,-3.296509E-03
-1.1821312E+00,-4.364624E-03
-1.1821128E+00,-4.974976E-03
-1.1820945E+00,-1.770630E-03
-1.1820762E+00,-1.160278E-03
-1.1820579E+00,-2.991333E-03
-1.1820396E+00,-4.669800E-03
-1.1820213E+00,-1.923218E-03
-1.1820030E+00,-8.551025E-04
-1.1819847E+00,-3.449097E-03
-1.1819664E+00,-4.059448E-03
-1.1819480E+00,-1.160278E-03
-1.1819297E+00,-4.059448E-03
-1.1819114E+00,-5.432739E-03
-1.1818931E+00,-3.296509E-03
-1.1818748E+00,-2.380981E-03
-1.1818565E+00,-4.059448E-03
-1.1818382E+00,-5.585327E-03
-1.1818199E+00,-4.212036E-03
-1.1818015E+00,-2.838745E-03
-1.1817832E+00,-5.585327E-03
-1.1817649E+00,-5.890503E-03
-1.1817466E+00,-2.228394E-03
-1.1817283E+00,-2.991333E-03
-1.1817100E+00,-4.212036E-03
-1.1816917E+00,-2.686157E-03
-1.1816734E+00,-3.973389E-04
-1.1816550E+00,-3.296509E-03
-1.1816367E+00,-5.890503E-03
-1.1816184E+00,-4.059448E-03
-1.1816001E+00,-1.923218E-03
-1.1815818E+00,-4.059448E-03
-1.1815635E+00,-6.043091E-03
-1.1815452E+00,-3.449097E-03
-1.1815269E+00,-2.380981E-03
-1.1815086E+00,-4.669800E-03
-1.1814902E+00,-4.517212E-03
-1.1814719E+00,-2.533569E-03
-1.1814536E+00,-2.533569E-03
-1.1814353E+00,-5.432739E-03
-1.1814170E+00,-3.906860E-03
-1.1813987E+00,-1.618042E-03
-1.1813804E+00,-3.143921E-03
-1.1813621E+00,-4.059448E-03
-1.1813437E+00,-3.449097E-03
-1.1813254E+00,-1.923218E-03
-1.1813071E+00,-5.127563E-03
-1.1812888E+00,-4.517212E-03
-1.1812705E+00,-1.770630E-03
-1.1812522E+00,-1.923218E-03
-1.1812339E+00,-4.364624E-03
-1.1812156E+00,-2.686157E-03
-1.1811972E+00,3.656006E-04
-1.1811789E+00,3.656006E-04
-1.1811606E+00,-3.143921E-03
-1.1811423E+00,-1.007690E-03
-1.1811240E+00,-2.447510E-04
-1.1811057E+00,-2.533569E-03
-1.1810874E+00,-4.364624E-03
-1.1810691E+00,-2.686157E-03
-1.1810508E+00,-2.228394E-03
-1.1810324E+00,-4.822388E-03
-1.1810141E+00,-3.906860E-03
-1.1809958E+00,-1.465454E-03
-1.1809775E+00,-2.228394E-03
-1.1809592E+00,-5.127563E-03
-1.1809409E+00,-5.127563E-03
-1.1809226E+00,-2.380981E-03
-1.1809043E+00,-4.212036E-03
-1.1808859E+00,-6.348267E-03
-1.1808676E+00,-4.212036E-03
-1.1808493E+00,-2.686157E-03
-1.1808310E+00,-4.059448E-03
-1.1808127E+00,-6.348267E-03
-1.1807944E+00,-3.449097E-03
-1.1807761E+00,-2.533569E-03
-1.1807578E+00,-4.364624E-03
-1.1807394E+00,-3.754272E-03
-1.1807211E+00,-3.449097E-03
-1.1807028E+00,-3.143921E-03
-1.1806845E+00,-3.906860E-03
-1.1806662E+00,-3.754272E-03
-1.1806479E+00,-2.075806E-03
-1.1806296E+00,-3.601685E-03
-1.1806113E+00,-5.432739E-03
-1.1805930E+00,-2.686157E-03
-1.1805746E+00,-1.618042E-03
-1.1805563E+00,-2.686157E-03
-1.1805380E+00,-3.601685E-03
-1.1805197E+00,-1.618042E-03
-1.1805014E+00,-8.551025E-04
-1.1804831E+00,-4.212036E-03
-1.1804648E+00,-4.974976E-03
-1.1804465E+00,-2.380981E-03
-1.1804281E+00,-3.449097E-03
-1.1804098E+00,-5.890503E-03
-1.1803915E+00,-4.212036E-03
-1.1803732E+00,-1.465454E-03
-1.1803549E+00,-2.838745E-03
-1.1803366E+00,-3.296509E-03
-1.1803183E+00,-2.686157E-03
-1.1803000E+00,-1.923218E-03
-1.1802816E+00,-4.059448E-03
-1.1802633E+00,-4.974976E-03
-1.1802450E+00,-2.686157E-03
-1.1802267E+00,-2.380981E-03
-1.1802084E+00,-4.364624E-03
-1.1801901E+00,-4.212036E-03
-1.1801718E+00,-1.312866E-03
-1.1801535E+00,-2.991333E-03
-1.1801352E+00,-3.449097E-03
-1.1801168E+00,-3.143921E-03
-1.1800985E+00,-1.770630E-03
-1.1800802E+00,-1.923218E-03
-1.1800619E+00,-3.449097E-03
-1.1800436E+00,-1.007690E-03
-1.1800253E+00,-3.973389E-04
-1.1800070E+00,-1.618042E-03
-1.1799887E+00,-1.007690E-03
-1.1799703E+00,6.707764E-04
-1.1799520E+00,-5.499268E-04
-1.1799337E+00,-2.533569E-03
-1.1799154E+00,-1.160278E-03
-1.1798971E+00,1.738892E-03
-1.1798788E+00,-2.447510E-04
-1.1798605E+00,-3.143921E-03
-1.1798422E+00,-1.312866E-03
-1.1798238E+00,2.130127E-04
-1.1798055E+00,-2.380981E-03
-1.1797872E+00,-4.669800E-03
-1.1797689E+00,-2.991333E-03
-1.1797506E+00,-1.923218E-03
-1.1797323E+00,-3.906860E-03
-1.1797140E+00,-4.669800E-03
-1.1796957E+00,-1.618042E-03
-1.1796774E+00,-2.075806E-03
-1.1796590E+00,-4.669800E-03
-1.1796407E+00,-5.890503E-03
-1.1796224E+00,-3.143921E-03
-1.1796041E+00,-3.754272E-03
-1.1795858E+00,-5.737915E-03
-1.1795675E+00,-3.601685E-03
-1.1795492E+00,-1.923218E-03
-1.1795309E+00,-4.059448E-03
-1.1795125E+00,-5.585327E-03
-1.1794942E+00,-5.127563E-03
-1.1794759E+00,-4.517212E-03
-1.1794576E+00,-6.043091E-03
-1.1794393E+00,-5.890503E-03
-1.1794210E+00,-2.686157E-03
-1.1794027E+00,-2.228394E-03
-1.1793844E+00,-4.669800E-03
-1.1793660E+00,-5.280151E-03
-1.1793477E+00,-1.923218E-03
-1.1793294E+00,-2.838745E-03
-1.1793111E+00,-4.059448E-03
-1.1792928E+00,-4.364624E-03
-1.1792745E+00,-3.143921E-03
-1.1792562E+00,-6.500854E-03
-1.1792379E+00,-8.179321E-03
-1.1792196E+00,-5.280151E-03
-1.1792012E+00,-4.059448E-03
-1.1791829E+00,-6.958618E-03
-1.1791646E+00,-7.416382E-03
-1.1791463E+00,-6.195679E-03
-1.1791280E+00,-6.348267E-03
-1.1791097E+00,-9.094849E-03
-1.1790914E+00,-8.179321E-03
-1.1790731E+00,-6.348267E-03
-1.1790547E+00,-6.653442E-03
-1.1790364E+00,-8.484497E-03
-1.1790181E+00,-6.043091E-03
-1.1789998E+00,-4.822388E-03
-1.1789815E+00,-7.568970E-03
-1.1789632E+00,-7.111206E-03
-1.1789449E+00,-4.364624E-03
-1.1789266E+00,-4.364624E-03
-1.1789082E+00,-6.806030E-03
-1.1788899E+00,-7.416382E-03
-1.1788716E+00,-4.669800E-03
-1.1788533E+00,-6.653442E-03
-1.1788350E+00,-9.094849E-03
-1.1788167E+00,-8.179321E-03
-1.1787984E+00,-6.958618E-03
-1.1787801E+00,-8.484497E-03
-1.1787618E+00,-1.046814E-02
-1.1787434E+00,-7.416382E-03
-1.1787251E+00,-6.195679E-03
-1.1787068E+00,-8.789673E-03
-1.1786885E+00,-9.094849E-03
-1.1786702E+00,-6.653442E-03
-1.1786519E+00,-6.043091E-03
-1.1786336E+00,-9.247437E-03
-1.1786153E+00,-8.179321E-03
-1.1785969E+00,-6.348267E-03
-1.1785786E+00,-6.806030E-03
-1.1785603E+00,-9.552612E-03
-1.1785420E+00,-7.874146E-03
-1.1785237E+00,-6.653442E-03
-1.1785054E+00,-8.942261E-03
-1.1784871E+00,-1.016296E-02
-1.1784688E+00,-8.179321E-03
-1.1784504E+00,-7.568970E-03
-1.1784321E+00,-1.001038E-02
-1.1784138E+00,-1.168884E-02
-1.1783955E+00,-7.568970E-03
-1.1783772E+00,-7.416382E-03
-1.1783589E+00,-1.046814E-02
-1.1783406E+00,-9.857788E-03
-1.1783223E+00,-6.806030E-03
-1.1783040E+00,-6.806030E-03
-1.1782856E+00,-1.046814E-02
-1.1782673E+00,-8.789673E-03
-1.1782490E+00,-6.348267E-03
-1.1782307E+00,-8.942261E-03
-1.1782124E+00,-1.046814E-02
-1.1781941E+00,-8.026733E-03
-1.1781758E+00,-7.111206E-03
-1.1781575E+00,-9.705200E-03
-1.1781391E+00,-1.046814E-02
-1.1781208E+00,-9.552612E-03
-1.1781025E+00,-1.031555E-02
-1.1780842E+00,-1.336731E-02
-1.1780659E+00,-1.214661E-02
-1.1780476E+00,-8.637085E-03
-1.1780293E+00,-8.484497E-03
-1.1780110E+00,-1.031555E-02
-1.1779926E+00,-9.857788E-03
-1.1779743E+00,-7.416382E-03
-1.1779560E+00,-9.552612E-03
-1.1779377E+00,-1.107849E-02
-1.1779194E+00,-1.046814E-02
-1.1779011E+00,-9.094849E-03
-1.1778828E+00,-1.123108E-02
-1.1778645E+00,-1.199402E-02
-1.1778462E+00,-1.016296E-02
-1.1778278E+00,-9.705200E-03
-1.1778095E+00,-1.153625E-02
-1.1777912E+00,-1.077332E-02
-1.1777729E+00,-8.331909E-03
-1.1777546E+00,-1.001038E-02
-1.1777363E+00,-1.245178E-02
-1.1777180E+00,-1.077332E-02
-1.1776997E+00,-9.094849E-03
-1.1776813E+00,-1.168884E-02
-1.1776630E+00,-1.336731E-02
-1.1776447E+00,-1.077332E-02
-1.1776264E+00,-1.077332E-02
-1.1776081E+00,-1.397766E-02
-1.1775898E+00,-1.519836E-02
-1.1775715E+00,-1.153625E-02
-1.1775532E+00,-1.153625E-02
-1.1775348E+00,-1.336731E-02
-1.1775165E+00,-1.336731E-02
-1.1774982E+00,-1.123108E-02
-1.1774799E+00,-1.321472E-02
-1.1774616E+00,-1.504578E-02
-1.1774433E+00,-1.153625E-02
-1.1774250E+00,-8.637085E-03
-1.1774067E+00,-1.107849E-02
-1.1773884E+00,-1.245178E-02
-1.1773700E+00,-1.046814E-02
-1.1773517E+00,-1.092590E-02
-1.1773334E+00,-1.336731E-02
-1.1773151E+00,-1.245178E-02
-1.1772968E+00,-7.568970E-03
-1.1772785E+00,-9.247437E-03
-1.1772602E+00,-1.199402E-02
-1.1772419E+00,-1.184143E-02
-1.1772235E+00,-9.247437E-03
-1.1772052E+00,-1.062073E-02
-1.1771869E+00,-1.336731E-02
-1.1771686E+00,-1.123108E-02
-1.1771503E+00,-1.062073E-02
-1.1771320E+00,-1.199402E-02
-1.1771137E+00,-1.275696E-02
-1.1770954E+00,-1.016296E-02
-1.1770770E+00,-8.179321E-03
-1.1770587E+00,-1.168884E-02
-1.1770404E+00,-1.062073E-02
-1.1770221E+00,-8.637085E-03
-1.1770038E+00,-9.857788E-03
-1.1769855E+00,-1.245178E-02
-1.1769672E+00,-1.260437E-02
-1.1769489E+00,-9.552612E-03
-1.1769306E+00,-1.123108E-02
-1.1769122E+00,-1.260437E-02
-1.1768939E+00,-1.062073E-02
-1.1768756E+00,-1.046814E-02
-1.1768573E+00,-1.260437E-02
-1.1768390E+00,-1.397766E-02
-1.1768207E+00,-1.031555E-02
-1.1768024E+00,-1.275696E-02
-1.1767841E+00,-1.489319E-02
-1.1767657E+00,-1.489319E-02
-1.1767474E+00,-1.336731E-02
-1.1767291E+00,-1.474060E-02
-1.1767108E+00,-1.580872E-02
-1.1766925E+00,-1.550354E-02
-1.1766742E+00,-1.306213E-02
-1.1766559E+00,-1.413025E-02
-1.1766376E+00,-1.718201E-02
-1.1766192E+00,-1.550354E-02
-1.1766009E+00,-1.550354E-02
-1.1765826E+00,-1.718201E-02
-1.1765643E+00,-1.611389E-02
-1.1765460E+00,-1.260437E-02
-1.1765277E+00,-1.168884E-02
-1.1765094E+00,-1.367249E-02
-1.1764911E+00,-1.321472E-02
-1.1764728E+00,-1.046814E-02
-1.1764544E+00,-1.214661E-02
-1.1764361E+00,-1.351990E-02
-1.1764178E+00,-1.214661E-02
-1.1763995E+00,-1.092590E-02
-1.1763812E+00,-1.321472E-02
-1.1763629E+00,-1.519836E-02
-1.1763446E+00,-1.245178E-02
-1.1763263E+00,-1.138367E-02
-1.1763079E+00,-1.413025E-02
-1.1762896E+00,-1.428284E-02
-1.1762713E+00,-1.153625E-02
-1.1762530E+00,-1.306213E-02
-1.1762347E+00,-1.565613E-02
-1.1762164E+00,-1.535095E-02
-1.1761981E+00,-1.290955E-02
-1.1761798E+00,-1.336731E-02
-1.1761614E+00,-1.596130E-02
-1.1761431E+00,-1.504578E-02
-1.1761248E+00,-1.214661E-02
-1.1761065E+00,-1.382507E-02
-1.1760882E+00,-1.443542E-02
-1.1760699E+00,-1.245178E-02
-1.1760516E+00,-1.214661E-02
-1.1760333E+00,-1.428284E-02
-1.1760150E+00,-1.519836E-02
-1.1759966E+00,-1.351990E-02
-1.1759783E+00,-1.550354E-02
-1.1759600E+00,-1.886047E-02
-1.1759417E+00,-1.779236E-02
-1.1759234E+00,-1.535095E-02
-1.1759051E+00,-1.748718E-02
-1.1758868E+00,-1.931824E-02
-1.1758685E+00,-1.763977E-02
-1.1758501E+00,-1.641907E-02
-1.1758318E+00,-1.763977E-02
-1.1758135E+00,-1.901306E-02
-1.1757952E+00,-1.626648E-02
-1.1757769E+00,-1.580872E-02
-1.1757586E+00,-1.672424E-02
-1.1757403E+00,-1.687683E-02
-1.1757220E+00,-1.687683E-02
-1.1757036E+00,-1.779236E-02
-1.1756853E+00,-1.886047E-02
-1.1756670E+00,-1.825012E-02
-1.1756487E+00,-1.718201E-02
-1.1756304E+00,-1.840271E-02
-1.1756121E+00,-1.992859E-02
-1.1755938E+00,-1.855530E-02
-1.1755755E+00,-1.672424E-02
-1.1755572E+00,-1.931824E-02
-1.1755388E+00,-2.008118E-02
-1.1755205E+00,-1.718201E-02
-1.1755022E+00,-1.870789E-02
-1.1754839E+00,-2.084412E-02
-1.1754656E+00,-1.992859E-02
-1.1754473E+00,-1.794495E-02
-1.1754290E+00,-1.733459E-02
-1.1754107E+00,-1.840271E-02
-1.1753923E+00,-1.794495E-02
-1.1753740E+00,-1.626648E-02
-1.1753557E+00,-1.855530E-02
-1.1753374E+00,-1.870789E-02
-1.1753191E+00,-1.809753E-02
-1.1753008E+00,-1.657166E-02
-1.1752825E+00,-1.855530E-02
-1.1752642E+00,-2.008118E-02
-1.1752458E+00,-1.779236E-02
-1.1752275E+00,-1.748718E-02
-1.1752092E+00,-1.992859E-02
-1.1751909E+00,-1.870789E-02
-1.1751726E+00,-1.733459E-02
-1.1751543E+00,-1.672424E-02
-1.1751360E+00,-1.886047E-02
-1.1751177E+00,-1.840271E-02
-1.1750994E+00,-1.763977E-02
-1.1750810E+00,-1.931824E-02
-1.1750627E+00,-2.023376E-02
-1.1750444E+00,-1.840271E-02
-1.1750261E+00,-1.794495E-02
-1.1750078E+00,-2.023376E-02
-1.1749895E+00,-2.008118E-02
-1.1749712E+00,-1.825012E-02
-1.1749529E+00,-1.733459E-02
-1.1749345E+00,-2.053894E-02
-1.1749162E+00,-1.947083E-02
-1.1748979E+00,-1.672424E-02
-1.1748796E+00,-1.779236E-02
-1.1748613E+00,-1.855530E-02
-1.1748430E+00,-1.657166E-02
-1.1748247E+00,-1.702942E-02
-1.1748064E+00,-1.825012E-02
-1.1747880E+00,-1.901306E-02
-1.1747697E+00,-1.870789E-02
-1.1747514E+00,-1.916565E-02
-1.1747331E+00,-2.053894E-02
-1.1747148E+00,-2.038635E-02
-1.1746965E+00,-1.916565E-02
-1.1746782E+00,-1.977600E-02
-1.1746599E+00,-2.069153E-02
-1.1746416E+00,-2.069153E-02
-1.1746232E+00,-1.916565E-02
-1.1746049E+00,-2.084412E-02
-1.1745866E+00,-2.282776E-02
-1.1745683E+00,-2.069153E-02
-1.1745500E+00,-1.947083E-02
-1.1745317E+00,-2.069153E-02
-1.1745134E+00,-2.206482E-02
-1.1744951E+00,-1.901306E-02
-1.1744767E+00,-1.870789E-02
-1.1744584E+00,-2.069153E-02
-1.1744401E+00,-1.947083E-02
-1.1744218E+00,-1.733459E-02
-1.1744035E+00,-1.855530E-02
-1.1743852E+00,-1.931824E-02
-1.1743669E+00,-1.718201E-02
-1.1743486E+00,-1.611389E-02
-1.1743302E+00,-1.779236E-02
-1.1743119E+00,-1.947083E-02
-1.1742936E+00,-1.794495E-02
-1.1742753E+00,-1.733459E-02
-1.1742570E+00,-2.008118E-02
-1.1742387E+00,-2.069153E-02
-1.1742204E+00,-1.825012E-02
-1.1742021E+00,-1.733459E-02
-1.1741838E+00,-1.931824E-02
-1.1741654E+00,-1.901306E-02
-1.1741471E+00,-1.763977E-02
-1.1741288E+00,-1.870789E-02
-1.1741105E+00,-2.008118E-02
-1.1740922E+00,-1.901306E-02
-1.1740739E+00,-1.825012E-02
-1.1740556E+00,-2.145447E-02
-1.1740373E+00,-2.206482E-02
-1.1740189E+00,-2.053894E-02
-1.1740006E+00,-1.931824E-02
-1.1739823E+00,-2.053894E-02
-1.1739640E+00,-2.008118E-02
-1.1739457E+00,-1.733459E-02
-1.1739274E+00,-1.809753E-02
-1.1739091E+00,-1.931824E-02
-1.1738908E+00,-1.870789E-02
-1.1738724E+00,-1.748718E-02
-1.1738541E+00,-1.916565E-02
-1.1738358E+00,-2.053894E-02
-1.1738175E+00,-1.901306E-02
-1.1737992E+00,-1.763977E-02
-1.1737809E+00,-1.931824E-02
-1.1737626E+00,-1.992859E-02
-1.1737443E+00,-1.855530E-02
-1.1737260E+00,-1.733459E-02
-1.1737076E+00,-2.023376E-02
-1.1736893E+00,-1.977600E-02
-1.1736710E+00,-1.596130E-02
-1.1736527E+00,-1.687683E-02
-1.1736344E+00,-1.977600E-02
-1.1736161E+00,-1.916565E-02
-1.1735978E+00,-1.641907E-02
-1.1735795E+00,-1.702942E-02
-1.1735611E+00,-1.916565E-02
-1.1735428E+00,-1.794495E-02
-1.1735245E+00,-1.702942E-02
-1.1735062E+00,-1.916565E-02
-1.1734879E+00,-2.038635E-02
-1.1734696E+00,-1.809753E-02
-1.1734513E+00,-1.763977E-02
-1.1734330E+00,-2.099670E-02
-1.1734146E+00,-2.160706E-02
-1.1733963E+00,-1.931824E-02
-1.1733780E+00,-2.053894E-02
-1.1733597E+00,-2.191223E-02
-1.1733414E+00,-2.038635E-02
-1.1733231E+00,-1.763977E-02
-1.1733048E+00,-1.794495E-02
-1.1732865E+00,-2.008118E-02
-1.1732682E+00,-1.855530E-02
-1.1732498E+00,-1.748718E-02
-1.1732315E+00,-1.962341E-02
-1.1732132E+00,-2.008118E-02
-1.1731949E+00,-1.901306E-02
-1.1731766E+00,-1.931824E-02
-1.1731583E+00,-2.069153E-02
-1.1731400E+00,-2.008118E-02
-1.1731217E+00,-1.809753E-02
-1.1731033E+00,-1.901306E-02
-1.1730850E+00,-2.099670E-02
